Female	Male	Female&&Male	Experimental_Series_II	Experimental_Series_III	Experimental_Series_IV	Experimental_Series_V	Grain_Yield[Mg/ha]	Type
zf388	zm331	zf388&&zm331	0	1	0	0	10.54073543	Hybrid
zf388	zm332	zf388&&zm332	0	1	0	0	10.71242408	Hybrid
zf388	zm334	zf388&&zm334	0	1	0	0	10.36810947	Hybrid
zf388	zm336	zf388&&zm336	0	1	0	0	10.48682923	Hybrid
zf388	zm337	zf388&&zm337	0	1	0	0	10.32873429	Hybrid
zf388	zm339	zf388&&zm339	0	1	0	0	10.21373752	Hybrid
zf388	zm340	zf388&&zm340	0	1	0	0	10.07377392	Hybrid
zf389	zf389	zf389	0	1	0	0	9.430016743	Line
zf389	zf411	zf389&&zf411	0	1	0	0	10.37688917	Hybrid
zf389	zm001	zf389&&zm001	0	1	0	0	9.780369045	Hybrid
zf389	zm034	zf389&&zm034	0	1	0	0	10.13740166	Hybrid
zf389	zm304	zf389&&zm304	0	1	0	0	10.07902198	Hybrid
zf389	zm310	zf389&&zm310	0	1	0	0	10.03417176	Hybrid
zf389	zm313	zf389&&zm313	0	1	0	0	10.44092968	Hybrid
zf389	zm315	zf389&&zm315	0	1	0	0	10.09869291	Hybrid
zf389	zm316	zf389&&zm316	0	1	0	0	10.07731697	Hybrid
zf389	zm318	zf389&&zm318	0	1	0	0	9.932621719	Hybrid
zf389	zm320	zf389&&zm320	0	1	0	0	10.14309793	Hybrid
zf389	zm321	zf389&&zm321	0	1	0	0	9.829760234	Hybrid
zf389	zm323	zf389&&zm323	0	1	0	0	9.754903971	Hybrid
zf389	zm325	zf389&&zm325	0	1	0	0	10.38323319	Hybrid
zf389	zm327	zf389&&zm327	0	1	0	0	9.900450061	Hybrid
zf389	zm328	zf389&&zm328	0	1	0	0	9.934989022	Hybrid
zf389	zm330	zf389&&zm330	0	1	0	0	10.18191416	Hybrid
zf389	zm333	zf389&&zm333	0	1	0	0	9.519509831	Hybrid
zf389	zm335	zf389&&zm335	0	1	0	0	9.902244201	Hybrid
zf389	zm339	zf389&&zm339	0	1	0	0	10.01528679	Hybrid
zf390	nordsaatmix	zf390&&nordsaatmix	0	0	0	1	10.16241596	Hybrid
zf390	zf390	zf390	0	1	0	1	9.479844019	Line
zf390	zm304	zf390&&zm304	0	1	0	0	10.26073487	Hybrid
zf391	zf391	zf391	0	1	0	0	9.752321561	Line
zf391	zf411	zf391&&zf411	0	1	0	0	10.55972383	Hybrid
zf391	zm001	zf391&&zm001	0	1	0	0	9.948608953	Hybrid
zf392	zf392	zf392	0	1	0	0	9.506168388	Line
zf392	zf411	zf392&&zf411	0	1	0	0	10.40171725	Hybrid
zf392	zm001	zf392&&zm001	0	1	0	0	10.33112429	Hybrid
zf392	zm010	zf392&&zm010	0	1	0	0	10.46273327	Hybrid
zf392	zm312	zf392&&zm312	0	1	0	0	10.37356563	Hybrid
zf392	zm314	zf392&&zm314	0	1	0	0	10.54817846	Hybrid
zf392	zm319	zf392&&zm319	0	1	0	0	10.42168752	Hybrid
zf392	zm322	zf392&&zm322	0	1	0	0	10.34081502	Hybrid
zf392	zm324	zf392&&zm324	0	1	0	0	10.33800258	Hybrid
zf392	zm326	zf392&&zm326	0	1	0	0	10.03814455	Hybrid
zf392	zm329	zf392&&zm329	0	1	0	0	10.26194048	Hybrid
zf392	zm331	zf392&&zm331	0	1	0	0	10.39993989	Hybrid
zf392	zm332	zf392&&zm332	0	1	0	0	10.60806019	Hybrid
zf392	zm336	zf392&&zm336	0	1	0	0	10.41355608	Hybrid
zf392	zm337	zf392&&zm337	0	1	0	0	10.50835411	Hybrid
zf392	zm339	zf392&&zm339	0	1	0	0	10.33204253	Hybrid
zf392	zm340	zf392&&zm340	0	1	0	0	10.08225527	Hybrid
zf393	zf393	zf393	0	1	0	0	10.08218136	Line
zf393	zm009	zf393&&zm009	0	1	0	0	10.29246788	Hybrid
zf393	zm303	zf393&&zm303	0	1	0	0	9.787751796	Hybrid
zf394	zf394	zf394	0	1	0	0	9.792994937	Line
zf394	zm001	zf394&&zm001	0	1	0	0	9.423309812	Hybrid
zf395	zf040	zf395&&zf040	0	1	0	0	9.791365395	Hybrid
zf395	zf395	zf395	0	1	0	0	9.110839172	Line
zf395	zm034	zf395&&zm034	0	1	0	0	10.46063569	Hybrid
zf395	zm310	zf395&&zm310	0	1	0	0	10.00556148	Hybrid
zf395	zm313	zf395&&zm313	0	1	0	0	10.12189353	Hybrid
zf395	zm315	zf395&&zm315	0	1	0	0	9.812334163	Hybrid
zf395	zm316	zf395&&zm316	0	1	0	0	9.906134065	Hybrid
zf395	zm318	zf395&&zm318	0	1	0	0	9.988365072	Hybrid
zf395	zm320	zf395&&zm320	0	1	0	0	10.27038419	Hybrid
zf395	zm321	zf395&&zm321	0	1	0	0	10.15064647	Hybrid
zf395	zm323	zf395&&zm323	0	1	0	0	9.945746784	Hybrid
zf395	zm325	zf395&&zm325	0	1	0	0	10.33815297	Hybrid
zf395	zm327	zf395&&zm327	0	1	0	0	10.28865472	Hybrid
zf395	zm328	zf395&&zm328	0	1	0	0	9.71602996	Hybrid
zf395	zm330	zf395&&zm330	0	1	0	0	10.36625008	Hybrid
zf395	zm333	zf395&&zm333	0	1	0	0	10.19099562	Hybrid
zf395	zm335	zf395&&zm335	0	1	0	0	10.15368194	Hybrid
zf395	zm339	zf395&&zm339	0	1	0	0	10.26179667	Hybrid
zf396	zf396	zf396	0	1	0	0	10.50256553	Line
zf396	zf411	zf396&&zf411	0	1	0	0	10.42977003	Hybrid
zf396	zm001	zf396&&zm001	0	1	0	0	9.837876701	Hybrid
zf396	zm010	zf396&&zm010	0	1	0	0	10.53554843	Hybrid
zf396	zm304	zf396&&zm304	0	1	0	0	10.9760335	Hybrid
zf396	zm312	zf396&&zm312	0	1	0	0	10.60288697	Hybrid
zf396	zm314	zf396&&zm314	0	1	0	0	10.65744825	Hybrid
zf396	zm317	zf396&&zm317	0	1	0	0	10.67776712	Hybrid
zf396	zm319	zf396&&zm319	0	1	0	0	10.91967299	Hybrid
zf396	zm322	zf396&&zm322	0	1	0	0	10.86805515	Hybrid
zf396	zm324	zf396&&zm324	0	1	0	0	10.50726491	Hybrid
zf396	zm326	zf396&&zm326	0	1	0	0	10.56209697	Hybrid
zf396	zm329	zf396&&zm329	0	1	0	0	10.68549538	Hybrid
zf396	zm331	zf396&&zm331	0	1	0	0	10.43074526	Hybrid
zf396	zm332	zf396&&zm332	0	1	0	0	10.67472788	Hybrid
zf396	zm334	zf396&&zm334	0	1	0	0	10.5746761	Hybrid
zf396	zm336	zf396&&zm336	0	1	0	0	10.57492022	Hybrid
zf396	zm337	zf396&&zm337	0	1	0	0	10.43575743	Hybrid
zf396	zm339	zf396&&zm339	0	1	0	0	10.25597106	Hybrid
zf396	zm340	zf396&&zm340	0	1	0	0	10.52004736	Hybrid
zf397	zf397	zf397	0	1	0	0	9.842727657	Line
zf397	zf411	zf397&&zf411	0	1	0	0	10.42322206	Hybrid
zf397	zm001	zf397&&zm001	0	1	0	0	10.4432985	Hybrid
zf397	zm034	zf397&&zm034	0	1	0	0	10.30350575	Hybrid
zf397	zm303	zf397&&zm303	0	1	0	0	10.00829166	Hybrid
zf397	zm304	zf397&&zm304	0	1	0	0	10.77478315	Hybrid
zf397	zm310	zf397&&zm310	0	1	0	0	10.21163963	Hybrid
zf397	zm313	zf397&&zm313	0	1	0	0	10.52065564	Hybrid
zf397	zm315	zf397&&zm315	0	1	0	0	10.22938436	Hybrid
zf397	zm316	zf397&&zm316	0	1	0	0	10.07467181	Hybrid
zf397	zm318	zf397&&zm318	0	1	0	0	10.33209052	Hybrid
zf397	zm320	zf397&&zm320	0	1	0	0	10.43974177	Hybrid
zf397	zm321	zf397&&zm321	0	1	0	0	10.45391467	Hybrid
zf397	zm325	zf397&&zm325	0	1	0	0	10.46987941	Hybrid
zf397	zm327	zf397&&zm327	0	1	0	0	10.39350089	Hybrid
zf397	zm328	zf397&&zm328	0	1	0	0	10.21997959	Hybrid
zf397	zm330	zf397&&zm330	0	1	0	0	10.32605034	Hybrid
zf397	zm333	zf397&&zm333	0	1	0	0	10.29068087	Hybrid
zf397	zm335	zf397&&zm335	0	1	0	0	10.10551543	Hybrid
zf397	zm339	zf397&&zm339	0	1	0	0	10.37737046	Hybrid
zf398	zf040	zf398&&zf040	0	1	0	0	9.821193854	Hybrid
zf398	zf398	zf398	0	1	0	0	9.836555373	Line
zf398	zf406	zf398&&zf406	0	1	0	0	10.2022931	Hybrid
zf398	zm001	zf398&&zm001	0	1	0	0	10.4381865	Hybrid
zf398	zm304	zf398&&zm304	0	1	0	0	10.50831836	Hybrid
zf399	zf399	zf399	0	1	0	0	9.969153884	Line
zf399	zf411	zf399&&zf411	0	1	0	0	10.60707311	Hybrid
zf399	zm001	zf399&&zm001	0	1	0	0	10.2977338	Hybrid
zf399	zm303	zf399&&zm303	0	1	0	0	10.19396902	Hybrid
zf400	zf040	zf400&&zf040	0	1	0	0	9.424922746	Hybrid
zf400	zf400	zf400	0	1	0	0	9.549788717	Line
zf400	zf406	zf400&&zf406	0	1	0	0	9.814280641	Hybrid
zf400	zf411	zf400&&zf411	0	1	0	0	10.3344325	Hybrid
zf401	zf040	zf401&&zf040	0	1	0	0	9.358480335	Hybrid
zf401	zf401	zf401	0	1	0	0	9.353948544	Line
zf401	zf406	zf401&&zf406	0	1	0	0	10.12950414	Hybrid
zf401	zm034	zf401&&zm034	0	1	0	0	10.08231056	Hybrid
zf401	zm315	zf401&&zm315	0	1	0	0	9.8868881	Hybrid
zf401	zm318	zf401&&zm318	0	1	0	0	9.862755313	Hybrid
zf401	zm320	zf401&&zm320	0	1	0	0	9.787934413	Hybrid
zf401	zm321	zf401&&zm321	0	1	0	0	9.783640356	Hybrid
zf401	zm323	zf401&&zm323	0	1	0	0	9.489963302	Hybrid
zf401	zm328	zf401&&zm328	0	1	0	0	9.894618793	Hybrid
zf401	zm330	zf401&&zm330	0	1	0	0	9.712131167	Hybrid
zf401	zm333	zf401&&zm333	0	1	0	0	9.825067014	Hybrid
zf401	zm335	zf401&&zm335	0	1	0	0	10.4040937	Hybrid
zf402	zf402	zf402	0	1	0	0	9.921355585	Line
zf402	zf411	zf402&&zf411	0	1	0	0	10.29391524	Hybrid
zf402	zm001	zf402&&zm001	0	1	0	0	10.2857565	Hybrid
zf402	zm009	zf402&&zm009	0	1	0	0	9.756568846	Hybrid
zf402	zm010	zf402&&zm010	0	1	0	0	10.19476151	Hybrid
zf402	zm303	zf402&&zm303	0	1	0	0	10.23703171	Hybrid
zf402	zm312	zf402&&zm312	0	1	0	0	9.80433632	Hybrid
zf402	zm314	zf402&&zm314	0	1	0	0	9.771159283	Hybrid
zf402	zm317	zf402&&zm317	0	1	0	0	9.917399149	Hybrid
zf402	zm319	zf402&&zm319	0	1	0	0	10.2699534	Hybrid
zf402	zm322	zf402&&zm322	0	1	0	0	9.770885018	Hybrid
zf402	zm324	zf402&&zm324	0	1	0	0	10.25310411	Hybrid
zf402	zm326	zf402&&zm326	0	1	0	0	9.706571537	Hybrid
zf402	zm329	zf402&&zm329	0	1	0	0	9.854638861	Hybrid
zf402	zm331	zf402&&zm331	0	1	0	0	9.964643869	Hybrid
zf402	zm332	zf402&&zm332	0	1	0	0	10.25924083	Hybrid
zf402	zm334	zf402&&zm334	0	1	0	0	9.5489561	Hybrid
zf402	zm336	zf402&&zm336	0	1	0	0	10.36897612	Hybrid
zf402	zm337	zf402&&zm337	0	1	0	0	10.07901957	Hybrid
zf402	zm340	zf402&&zm340	0	1	0	0	9.77745247	Hybrid
zf403	zf040	zf403&&zf040	0	1	0	0	9.884340663	Hybrid
zf403	zf403	zf403	0	1	0	0	9.02676562	Line
zf403	zf406	zf403&&zf406	0	1	0	0	9.705413921	Hybrid
zf404	zf040	zf404&&zf040	0	1	0	0	9.611764062	Hybrid
zf404	zf404	zf404	0	1	0	0	9.751513419	Line
zf404	zm034	zf404&&zm034	0	1	0	0	10.38123457	Hybrid
zf404	zm310	zf404&&zm310	0	1	0	0	10.39555156	Hybrid
zf404	zm313	zf404&&zm313	0	1	0	0	10.63332662	Hybrid
zf404	zm315	zf404&&zm315	0	1	0	0	10.26018202	Hybrid
zf404	zm316	zf404&&zm316	0	1	0	0	10.30485628	Hybrid
zf404	zm318	zf404&&zm318	0	1	0	0	10.32644942	Hybrid
zf404	zm320	zf404&&zm320	0	1	0	0	10.34243162	Hybrid
zf404	zm321	zf404&&zm321	0	1	0	0	10.24514557	Hybrid
zf404	zm323	zf404&&zm323	0	1	0	0	9.780829429	Hybrid
zf404	zm325	zf404&&zm325	0	1	0	0	10.66917668	Hybrid
zf404	zm327	zf404&&zm327	0	1	0	0	10.30955755	Hybrid
zf404	zm328	zf404&&zm328	0	1	0	0	10.07895304	Hybrid
zf404	zm330	zf404&&zm330	0	1	0	0	10.26281629	Hybrid
zf404	zm333	zf404&&zm333	0	1	0	0	10.38598269	Hybrid
zf404	zm335	zf404&&zm335	0	1	0	0	10.69805754	Hybrid
zf404	zm339	zf404&&zm339	0	1	0	0	10.08807738	Hybrid
zf405	zf405	zf405	0	1	0	0	9.666039414	Line
zf406	zf406	zf406	0	1	0	0	9.954076683	Line
zf406	zm001	zf406&&zm001	0	1	0	0	10.03499223	Hybrid
zf407	zf407	zf407	0	1	0	0	10.56170858	Line
zf407	zf411	zf407&&zf411	0	1	0	0	10.67901117	Hybrid
zf407	zm001	zf407&&zm001	0	1	0	0	10.2452586	Hybrid
zf407	zm010	zf407&&zm010	0	1	0	0	10.35223224	Hybrid
zf407	zm312	zf407&&zm312	0	1	0	0	10.18358539	Hybrid
zf407	zm314	zf407&&zm314	0	1	0	0	10.53744242	Hybrid
zf407	zm317	zf407&&zm317	0	1	0	0	9.414624046	Hybrid
zf407	zm319	zf407&&zm319	0	1	0	0	10.16157684	Hybrid
zf407	zm322	zf407&&zm322	0	1	0	0	10.56863248	Hybrid
zf407	zm324	zf407&&zm324	0	1	0	0	10.45341999	Hybrid
zf407	zm326	zf407&&zm326	0	1	0	0	10.44469331	Hybrid
zf407	zm329	zf407&&zm329	0	1	0	0	10.72487164	Hybrid
zf407	zm332	zf407&&zm332	0	1	0	0	10.56463581	Hybrid
zf407	zm334	zf407&&zm334	0	1	0	0	10.39652362	Hybrid
zf407	zm336	zf407&&zm336	0	1	0	0	10.44491422	Hybrid
zf407	zm337	zf407&&zm337	0	1	0	0	10.56039308	Hybrid
zf407	zm339	zf407&&zm339	0	1	0	0	10.43044532	Hybrid
zf407	zm340	zf407&&zm340	0	1	0	0	10.38339951	Hybrid
zf408	zf408	zf408	0	1	0	0	9.88375925	Line
zf408	zm001	zf408&&zm001	0	1	0	0	9.906401916	Hybrid
zf409	zf409	zf409	0	1	0	0	9.363670617	Line
zf409	zm001	zf409&&zm001	0	1	0	0	10.37087306	Hybrid
zf409	zm009	zf409&&zm009	0	1	0	0	9.977481496	Hybrid
zf409	zm303	zf409&&zm303	0	1	0	0	10.07833745	Hybrid
zf409	zm304	zf409&&zm304	0	1	0	0	10.68391336	Hybrid
zf410	zf410	zf410	0	1	0	0	9.786517354	Line
zf410	zm005	zf410&&zm005	0	1	0	0	9.890779055	Hybrid
zf410	zm304	zf410&&zm304	0	1	0	0	10.73279761	Hybrid
zf411	zf411	zf411	0	1	0	0	9.344161464	Line
zf411	zm001	zf411&&zm001	0	1	0	0	9.456830823	Hybrid
zf412	zf412	zf412	0	1	0	0	9.559399478	Line
zf412	zm304	zf412&&zm304	0	1	0	0	10.83628836	Hybrid
zf413	zf411	zf413&&zf411	0	1	0	0	10.22273097	Hybrid
zf413	zf413	zf413	0	1	0	0	8.262822435	Line
zf413	zm001	zf413&&zm001	0	1	0	0	9.971779417	Hybrid
zf414	zf414	zf414	0	1	0	0	10.10461807	Line
zf414	zm001	zf414&&zm001	0	1	0	0	10.84972994	Hybrid
zf414	zm009	zf414&&zm009	0	1	0	0	10.33001907	Hybrid
zf414	zm034	zf414&&zm034	0	1	0	0	10.45212344	Hybrid
zf414	zm303	zf414&&zm303	0	1	0	0	10.49276742	Hybrid
zf414	zm304	zf414&&zm304	0	1	0	0	10.13406662	Hybrid
zf414	zm310	zf414&&zm310	0	1	0	0	10.0877788	Hybrid
zf414	zm313	zf414&&zm313	0	1	0	0	10.69677396	Hybrid
zf414	zm315	zf414&&zm315	0	1	0	0	10.54918075	Hybrid
zf414	zm318	zf414&&zm318	0	1	0	0	10.30351972	Hybrid
zf414	zm320	zf414&&zm320	0	1	0	0	10.01943997	Hybrid
zf414	zm321	zf414&&zm321	0	1	0	0	10.43461907	Hybrid
zf414	zm325	zf414&&zm325	0	1	0	0	10.43906744	Hybrid
zf414	zm327	zf414&&zm327	0	1	0	0	10.40234482	Hybrid
zf414	zm328	zf414&&zm328	0	1	0	0	10.33831148	Hybrid
zf414	zm330	zf414&&zm330	0	1	0	0	10.34578993	Hybrid
zf414	zm333	zf414&&zm333	0	1	0	0	10.27949805	Hybrid
zf414	zm335	zf414&&zm335	0	1	0	0	10.61346872	Hybrid
zf415	zf411	zf415&&zf411	0	1	0	0	10.20274801	Hybrid
zf415	zf415	zf415	0	1	0	0	9.798163134	Line
zf415	zm001	zf415&&zm001	0	1	0	0	10.01165354	Hybrid
zf415	zm010	zf415&&zm010	0	1	0	0	10.21419028	Hybrid
zf415	zm304	zf415&&zm304	0	1	0	0	10.63366225	Hybrid
zf415	zm312	zf415&&zm312	0	1	0	0	10.04285894	Hybrid
zf415	zm314	zf415&&zm314	0	1	0	0	10.1862867	Hybrid
zf415	zm317	zf415&&zm317	0	1	0	0	10.10080052	Hybrid
zf415	zm319	zf415&&zm319	0	1	0	0	10.11350365	Hybrid
zf415	zm322	zf415&&zm322	0	1	0	0	10.17069644	Hybrid
zf415	zm324	zf415&&zm324	0	1	0	0	10.09155224	Hybrid
zf415	zm326	zf415&&zm326	0	1	0	0	10.06319981	Hybrid
zf415	zm329	zf415&&zm329	0	1	0	0	10.28483154	Hybrid
zf415	zm331	zf415&&zm331	0	1	0	0	10.6017649	Hybrid
zf415	zm332	zf415&&zm332	0	1	0	0	10.36842383	Hybrid
zf415	zm334	zf415&&zm334	0	1	0	0	9.967298501	Hybrid
zf415	zm336	zf415&&zm336	0	1	0	0	10.43230749	Hybrid
zf415	zm337	zf415&&zm337	0	1	0	0	10.11942907	Hybrid
zf415	zm339	zf415&&zm339	0	1	0	0	9.760431962	Hybrid
zf415	zm340	zf415&&zm340	0	1	0	0	9.990424336	Hybrid
zf418	zf040	zf418&&zf040	0	1	0	0	9.808509779	Hybrid
zf418	zf418	zf418	0	1	0	0	9.389718511	Line
zf418	zm034	zf418&&zm034	0	1	0	0	10.22717993	Hybrid
zf418	zm310	zf418&&zm310	0	1	0	0	9.816329467	Hybrid
zf418	zm313	zf418&&zm313	0	1	0	0	10.36838709	Hybrid
zf418	zm315	zf418&&zm315	0	1	0	0	9.923158304	Hybrid
zf418	zm316	zf418&&zm316	0	1	0	0	9.962770426	Hybrid
zf418	zm318	zf418&&zm318	0	1	0	0	10.40933799	Hybrid
zf418	zm320	zf418&&zm320	0	1	0	0	10.12488226	Hybrid
zf418	zm321	zf418&&zm321	0	1	0	0	10.0438509	Hybrid
zf418	zm325	zf418&&zm325	0	1	0	0	10.34442406	Hybrid
zf418	zm327	zf418&&zm327	0	1	0	0	10.49162374	Hybrid
zf418	zm328	zf418&&zm328	0	1	0	0	9.977516582	Hybrid
zf418	zm330	zf418&&zm330	0	1	0	0	10.19890475	Hybrid
zf418	zm333	zf418&&zm333	0	1	0	0	10.00489237	Hybrid
zf418	zm335	zf418&&zm335	0	1	0	0	10.3261362	Hybrid
zf418	zm339	zf418&&zm339	0	1	0	0	10.44708183	Hybrid
zf419	zf419	zf419	0	1	0	0	9.279592431	Line
zf419	zm005	zf419&&zm005	0	1	0	0	9.600355975	Hybrid
zf419	zm010	zf419&&zm010	0	1	0	0	9.662567481	Hybrid
zf419	zm304	zf419&&zm304	0	1	0	0	10.36453838	Hybrid
zf419	zm312	zf419&&zm312	0	1	0	0	9.789937192	Hybrid
zf419	zm314	zf419&&zm314	0	1	0	0	9.616814191	Hybrid
zf419	zm319	zf419&&zm319	0	1	0	0	9.408895202	Hybrid
zf419	zm322	zf419&&zm322	0	1	0	0	9.99886026	Hybrid
zf419	zm324	zf419&&zm324	0	1	0	0	9.751536613	Hybrid
zf419	zm326	zf419&&zm326	0	1	0	0	9.657307548	Hybrid
zf419	zm329	zf419&&zm329	0	1	0	0	9.832649445	Hybrid
zf419	zm331	zf419&&zm331	0	1	0	0	10.0996738	Hybrid
zf419	zm332	zf419&&zm332	0	1	0	0	9.834902182	Hybrid
zf419	zm334	zf419&&zm334	0	1	0	0	9.615117753	Hybrid
zf419	zm336	zf419&&zm336	0	1	0	0	10.03579156	Hybrid
zf419	zm337	zf419&&zm337	0	1	0	0	9.519090173	Hybrid
zf419	zm339	zf419&&zm339	0	1	0	0	9.658748081	Hybrid
zf419	zm340	zf419&&zm340	0	1	0	0	10.00206101	Hybrid
zf420	zf420	zf420	0	1	0	0	9.270533004	Line
zf420	zm034	zf420&&zm034	0	1	0	0	10.01288506	Hybrid
zf420	zm303	zf420&&zm303	0	1	0	0	9.899204742	Hybrid
zf420	zm310	zf420&&zm310	0	1	0	0	9.795698502	Hybrid
zf420	zm313	zf420&&zm313	0	1	0	0	10.11755896	Hybrid
zf420	zm315	zf420&&zm315	0	1	0	0	10.09650502	Hybrid
zf420	zm316	zf420&&zm316	0	1	0	0	10.02757881	Hybrid
zf420	zm318	zf420&&zm318	0	1	0	0	9.674220258	Hybrid
zf420	zm320	zf420&&zm320	0	1	0	0	10.06815634	Hybrid
zf420	zm321	zf420&&zm321	0	1	0	0	10.13099701	Hybrid
zf420	zm323	zf420&&zm323	0	1	0	0	9.630387037	Hybrid
zf420	zm325	zf420&&zm325	0	1	0	0	10.21237309	Hybrid
zf420	zm327	zf420&&zm327	0	1	0	0	9.92115213	Hybrid
zf420	zm328	zf420&&zm328	0	1	0	0	9.627771293	Hybrid
zf420	zm330	zf420&&zm330	0	1	0	0	9.61285145	Hybrid
zf420	zm333	zf420&&zm333	0	1	0	0	10.0710875	Hybrid
zf420	zm335	zf420&&zm335	0	1	0	0	10.32731933	Hybrid
zf420	zm339	zf420&&zm339	0	1	0	0	10.19293683	Hybrid
zf421	zf421	zf421	0	1	0	0	9.389549435	Line
zf421	zm009	zf421&&zm009	0	1	0	0	9.414832412	Hybrid
zf421	zm010	zf421&&zm010	0	1	0	0	9.317860261	Hybrid
zf421	zm303	zf421&&zm303	0	1	0	0	9.718454691	Hybrid
zf421	zm312	zf421&&zm312	0	1	0	0	9.804544068	Hybrid
zf421	zm340	zf421&&zm340	0	1	0	0	9.757967476	Hybrid
zf422	zf422	zf422	0	1	0	0	8.856304359	Line
zf422	zm009	zf422&&zm009	0	1	0	0	9.606364609	Hybrid
zf422	zm034	zf422&&zm034	0	1	0	0	9.676339954	Hybrid
zf422	zm303	zf422&&zm303	0	1	0	0	9.949364956	Hybrid
zf422	zm310	zf422&&zm310	0	1	0	0	9.727168819	Hybrid
zf422	zm313	zf422&&zm313	0	1	0	0	10.20155505	Hybrid
zf422	zm315	zf422&&zm315	0	1	0	0	10.42547113	Hybrid
zf422	zm316	zf422&&zm316	0	1	0	0	9.889053219	Hybrid
zf422	zm318	zf422&&zm318	0	1	0	0	9.978133718	Hybrid
zf422	zm320	zf422&&zm320	0	1	0	0	10.14810164	Hybrid
zf422	zm321	zf422&&zm321	0	1	0	0	9.730268266	Hybrid
zf422	zm323	zf422&&zm323	0	1	0	0	9.778457023	Hybrid
zf422	zm325	zf422&&zm325	0	1	0	0	10.18215775	Hybrid
zf422	zm327	zf422&&zm327	0	1	0	0	10.11036728	Hybrid
zf422	zm328	zf422&&zm328	0	1	0	0	9.907518259	Hybrid
zf422	zm330	zf422&&zm330	0	1	0	0	10.39656852	Hybrid
zf422	zm333	zf422&&zm333	0	1	0	0	10.08624255	Hybrid
zf422	zm335	zf422&&zm335	0	1	0	0	10.21707593	Hybrid
zf422	zm339	zf422&&zm339	0	1	0	0	10.17106495	Hybrid
zf423	zf040	zf423&&zf040	0	1	0	0	9.616980876	Hybrid
zf423	zf423	zf423	0	1	0	0	9.612155822	Line
zf424	zf424	zf424	0	1	0	0	9.594793338	Line
zf424	zm010	zf424&&zm010	0	1	0	0	9.733792288	Hybrid
zf424	zm303	zf424&&zm303	0	1	0	0	9.774171839	Hybrid
zf424	zm312	zf424&&zm312	0	1	0	0	9.943140237	Hybrid
zf424	zm314	zf424&&zm314	0	1	0	0	9.836415527	Hybrid
zf424	zm317	zf424&&zm317	0	1	0	0	10.12230105	Hybrid
zf424	zm319	zf424&&zm319	0	1	0	0	9.56990097	Hybrid
zf424	zm322	zf424&&zm322	0	1	0	0	10.23549874	Hybrid
zf424	zm324	zf424&&zm324	0	1	0	0	10.2490877	Hybrid
zf424	zm326	zf424&&zm326	0	1	0	0	9.991897416	Hybrid
zf424	zm329	zf424&&zm329	0	1	0	0	9.946672138	Hybrid
zf424	zm331	zf424&&zm331	0	1	0	0	10.38235854	Hybrid
zf424	zm332	zf424&&zm332	0	1	0	0	10.23911168	Hybrid
zf424	zm334	zf424&&zm334	0	1	0	0	10.31445338	Hybrid
zf424	zm336	zf424&&zm336	0	1	0	0	10.29345459	Hybrid
zf424	zm337	zf424&&zm337	0	1	0	0	9.541040858	Hybrid
zf424	zm339	zf424&&zm339	0	1	0	0	9.666952251	Hybrid
zf424	zm340	zf424&&zm340	0	1	0	0	9.941454044	Hybrid
zf425	zf040	zf425&&zf040	0	1	0	0	9.87840522	Hybrid
zf425	zf406	zf425&&zf406	0	1	0	0	10.3805016	Hybrid
zf425	zf425	zf425	0	1	0	0	9.570960936	Line
zf425	zm034	zf425&&zm034	0	1	0	0	10.85430946	Hybrid
zf425	zm304	zf425&&zm304	0	1	0	0	10.85686243	Hybrid
zf425	zm310	zf425&&zm310	0	1	0	0	10.43772914	Hybrid
zf425	zm313	zf425&&zm313	0	1	0	0	10.57942381	Hybrid
zf425	zm315	zf425&&zm315	0	1	0	0	10.30074204	Hybrid
zf425	zm316	zf425&&zm316	0	1	0	0	10.2698408	Hybrid
zf425	zm318	zf425&&zm318	0	1	0	0	10.31810654	Hybrid
zf425	zm320	zf425&&zm320	0	1	0	0	10.5617234	Hybrid
zf425	zm321	zf425&&zm321	0	1	0	0	10.23818208	Hybrid
zf425	zm323	zf425&&zm323	0	1	0	0	10.28242188	Hybrid
zf425	zm325	zf425&&zm325	0	1	0	0	10.91454312	Hybrid
zf425	zm327	zf425&&zm327	0	1	0	0	10.65609146	Hybrid
zf425	zm328	zf425&&zm328	0	1	0	0	10.5511554	Hybrid
zf425	zm330	zf425&&zm330	0	1	0	0	10.30482816	Hybrid
zf425	zm333	zf425&&zm333	0	1	0	0	10.48142983	Hybrid
zf425	zm335	zf425&&zm335	0	1	0	0	10.66625801	Hybrid
zf425	zm339	zf425&&zm339	0	1	0	0	10.45984052	Hybrid
zf426	zf426	zf426	0	1	0	0	9.567435257	Line
zf426	zm001	zf426&&zm001	0	1	0	0	9.20746498	Hybrid
zf427	zf411	zf427&&zf411	0	1	0	0	10.18947499	Hybrid
zf427	zf427	zf427	0	1	0	0	9.979436914	Line
zf427	zm001	zf427&&zm001	0	1	0	0	9.859525732	Hybrid
zf428	zf428	zf428	0	1	0	0	9.460879705	Line
zf428	zm001	zf428&&zm001	0	1	0	0	9.657233924	Hybrid
zf429	zf429	zf429	0	1	0	0	9.94187237	Line
zf429	zm010	zf429&&zm010	0	1	0	0	10.40602119	Hybrid
zf429	zm312	zf429&&zm312	0	1	0	0	10.36154218	Hybrid
